client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
2,85,301263252,1765532821908,1765532821908,0,1,0.0,13.3,10.88
2,86,301263302,1765532821958,1765532821959,1,1,0.0,15.3,10.88
2,87,301263353,1765532822009,1765532822009,0,1,0.0,9.8,10.88
2,88,301263404,1765532822059,1765532822060,1,1,0.0,8.2,10.88
2,89,301263454,1765532822110,1765532822110,0,1,1.2,1.7,10.88
2,90,301263505,1765532822161,1765532822161,0,0,0.0,3.3,10.88
2,91,301263556,1765532822212,1765532822212,0,0,0.0,0.0,10.88
2,92,301263606,1765532822262,1765532822263,1,1,0.0,0.0,10.88
2,93,301263657,1765532822313,1765532822313,0,1,0.4,0.0,10.88
2,94,301263707,1765532822363,1765532822364,1,1,0.4,1.6,10.88
2,95,301263758,1765532822414,1765532822414,0,1,0.0,1.7,10.88
2,96,301263809,1765532822465,1765532822465,0,0,0.4,0.0,10.88
2,97,301263860,1765532822515,1765532822516,1,1,0.0,0.0,10.88
2,98,301263910,1765532822566,1765532822566,0,1,0.4,3.3,10.88
2,99,301263961,1765532822617,1765532822617,0,0,0.0,0.0,10.88
2,100,301264011,1765532822667,1765532822667,0,0,0.4,0.0,10.88
2,101,301264062,1765532822718,1765532822718,0,0,0.4,1.6,10.88
2,102,301264112,1765532822768,1765532822768,0,0,0.0,1.7,10.88
2,103,301264163,1765532822819,1765532822819,0,0,0.0,0.0,10.88
2,104,301264214,1765532822870,1765532822870,0,0,0.0,0.0,10.88
2,105,301264264,1765532822920,1765532822921,1,1,0.4,0.0,10.88
2,106,301264315,1765532822971,1765532822971,0,1,0.4,0.0,10.88
2,107,301264366,1765532823022,1765532823023,1,1,0.0,1.6,10.88
2,108,301264417,1765532823072,1765532823073,1,0,0.4,0.0,10.88
2,109,301264468,1765532823123,1765532823124,1,0,0.0,1.6,10.88
2,110,301264518,1765532823174,1765532823174,0,1,0.0,1.6,10.88
2,111,301264569,1765532823225,1765532823226,1,1,0.0,1.6,10.88
2,112,301264620,1765532823276,1765532823276,0,1,0.4,0.0,10.88
2,113,301264670,1765532823326,1765532823327,1,1,0.4,6.7,10.88
2,114,301264720,1765532823376,1765532823377,1,0,0.4,5.1,10.88
2,115,301264771,1765532823427,1765532823427,0,1,0.0,0.0,10.88
2,116,301264821,1765532823477,1765532823477,0,0,0.4,1.6,10.88
2,117,301264872,1765532823528,1765532823528,0,0,0.0,0.0,10.88
2,118,301264923,1765532823579,1765532823579,0,0,0.0,1.7,10.88
2,119,301264974,1765532823629,1765532823630,1,1,0.0,3.2,10.88
