client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
2,90,287647098,1765519205754,1765519205854,100,2,0.0,3.6,10.88
2,91,287647153,1765519205809,1765519205910,101,1,0.0,2.2,10.88
2,92,287647206,1765519205862,1765519205963,101,0,0.4,0.0,10.88
2,93,287647260,1765519205916,1765519206017,101,0,0.0,8.0,10.88
2,94,287647314,1765519205970,1765519206071,101,0,0.0,0.0,10.88
2,95,287647368,1765519206024,1765519206126,102,1,0.0,0.0,10.88
2,96,287647419,1765519206075,1765519206176,101,1,0.8,1.2,10.88
2,97,287647470,1765519206126,1765519206227,101,0,0.0,0.0,10.88
2,98,287647520,1765519206176,1765519206277,101,0,0.0,0.0,10.88
2,99,287647571,1765519206226,1765519206327,101,0,0.0,3.6,10.88
2,100,287647621,1765519206277,1765519206378,101,0,0.0,0.0,10.88
2,101,287647672,1765519206328,1765519206429,101,0,0.4,1.2,10.88
2,102,287647725,1765519206381,1765519206481,100,1,0.0,0.0,10.88
2,103,287647775,1765519206431,1765519206532,101,1,0.4,0.0,10.88
2,104,287647830,1765519206486,1765519206586,100,1,0.0,0.0,10.88
2,105,287647884,1765519206540,1765519206641,101,1,0.0,0.0,10.88
2,106,287647939,1765519206595,1765519206695,100,1,0.0,0.0,10.88
2,107,287647990,1765519206646,1765519206747,101,1,0.0,0.0,10.88
2,108,287648045,1765519206701,1765519206801,100,1,0.4,0.0,10.88
2,109,287648099,1765519206755,1765519206855,100,0,0.0,2.3,10.88
2,110,287648153,1765519206809,1765519206910,101,1,0.4,2.3,10.88
2,111,287648206,1765519206862,1765519206963,101,0,0.4,0.0,10.88
2,112,287648256,1765519206912,1765519207014,102,1,0.4,0.0,10.88
2,113,287648311,1765519206967,1765519207067,100,2,0.0,0.0,10.88
2,114,287648361,1765519207017,1765519207119,102,2,0.0,0.0,10.88
2,115,287648415,1765519207071,1765519207174,103,1,0.0,0.0,10.88
2,116,287648469,1765519207125,1765519207227,102,1,0.0,1.2,10.88
2,117,287648522,1765519207178,1765519207279,101,1,0.0,0.0,10.88
2,118,287648577,1765519207233,1765519207334,101,0,0.4,1.1,10.88
2,119,287648631,1765519207287,1765519207388,101,0,0.4,2.3,10.88
2,120,287648686,1765519207342,1765519207442,100,1,0.0,0.0,10.88
2,121,287648740,1765519207396,1765519207497,101,1,0.0,0.0,10.88
2,122,287648793,1765519207449,1765519207551,102,1,0.0,0.0,10.88
2,123,287648848,1765519207504,1765519207605,101,1,0.4,0.0,10.88
2,124,287648899,1765519207555,1765519207659,104,3,0.0,0.0,10.88
2,125,287648954,1765519207610,1765519207711,101,3,0.0,0.0,10.88
2,126,287649008,1765519207664,1765519207766,102,1,0.4,0.0,10.88
