client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
1,78,287602208,1765519160864,1765519160865,1,0,0.4,4.0,10.88
1,79,287602260,1765519160916,1765519160916,0,1,0.0,1.2,10.88
1,80,287602311,1765519160967,1765519160968,1,1,0.0,0.0,10.88
1,81,287602363,1765519161019,1765519161020,1,0,0.0,0.0,10.88
1,82,287602415,1765519161071,1765519161071,0,1,0.4,0.0,10.88
1,83,287602466,1765519161122,1765519161123,1,1,0.0,0.0,10.88
1,84,287602518,1765519161174,1765519161174,0,1,0.0,0.0,10.88
1,85,287602569,1765519161225,1765519161226,1,1,0.0,0.0,10.88
1,86,287602621,1765519161277,1765519161277,0,1,0.0,3.6,10.88
1,88,287602722,1765519161378,1765519161379,1,1,0.4,3.1,10.88
1,90,287602824,1765519161480,1765519161481,1,0,0.0,0.6,10.88
1,91,287602875,1765519161531,1765519161532,1,0,0.4,0.0,10.88
1,92,287602926,1765519161582,1765519161582,0,1,0.0,0.0,10.88
1,93,287602978,1765519161634,1765519161635,1,1,0.0,0.0,10.88
1,94,287603033,1765519161689,1765519161689,0,1,0.4,1.1,10.88
1,95,287603087,1765519161743,1765519161744,1,1,0.0,0.0,10.88
1,96,287603140,1765519161796,1765519161797,1,0,0.4,0.0,10.88
1,97,287603191,1765519161847,1765519161848,1,0,0.4,6.2,10.88
1,98,287603246,1765519161902,1765519161902,0,1,0.0,0.0,10.88
1,99,287603300,1765519161956,1765519161956,0,0,0.0,0.0,10.88
1,100,287603354,1765519162010,1765519162011,1,1,0.4,2.3,10.88
1,101,287603409,1765519162065,1765519162066,1,0,0.0,0.0,10.88
1,102,287603462,1765519162118,1765519162118,0,1,0.0,0.0,10.88
1,103,287603516,1765519162172,1765519162173,1,1,0.0,0.0,10.88
1,104,287603567,1765519162223,1765519162224,1,0,0.4,1.2,10.88
1,105,287603622,1765519162278,1765519162278,0,1,0.0,0.0,10.88
1,106,287603676,1765519162332,1765519162332,0,0,0.0,2.3,10.88
1,107,287603731,1765519162387,1765519162387,0,0,0.4,2.2,10.88
1,108,287603784,1765519162440,1765519162441,1,1,0.0,0.0,10.88
1,109,287603839,1765519162495,1765519162495,0,1,0.4,0.0,10.88
1,110,287603893,1765519162549,1765519162550,1,1,0.4,0.0,10.88
1,111,287603948,1765519162604,1765519162605,1,0,0.0,1.1,10.88
1,112,287604001,1765519162657,1765519162657,0,1,0.0,1.2,10.88
1,113,287604055,1765519162711,1765519162712,1,1,0.4,0.0,10.88
1,114,287604110,1765519162766,1765519162766,0,1,0.4,0.0,10.88
1,115,287604164,1765519162820,1765519162821,1,1,0.0,0.0,10.88
1,116,287604219,1765519162875,1765519162875,0,1,0.0,1.1,10.88
1,117,287604273,1765519162929,1765519162930,1,1,0.0,2.3,10.88
1,118,287604328,1765519162984,1765519162984,0,1,0.4,0.0,10.88
1,119,287604382,1765519163038,1765519163039,1,1,0.4,0.0,10.88
1,120,287604437,1765519163093,1765519163093,0,1,0.4,1.1,10.88
1,121,287604492,1765519163147,1765519163148,1,1,0.0,0.0,10.88
1,122,287604544,1765519163200,1765519163201,1,0,0.4,0.0,10.88
1,124,287604653,1765519163309,1765519163309,0,1,0.0,0.6,10.88
1,125,287604707,1765519163363,1765519163363,0,0,0.0,0.0,10.88
1,126,287604759,1765519163415,1765519163415,0,0,0.8,1.2,10.88
1,127,287604814,1765519163470,1765519163470,0,0,0.0,0.0,10.88
1,128,287604868,1765519163524,1765519163524,0,0,0.0,0.0,10.88
1,129,287604922,1765519163578,1765519163579,1,1,0.0,0.0,10.88
1,130,287604977,1765519163633,1765519163634,1,0,0.4,0.0,10.88
1,131,287605032,1765519163688,1765519163688,0,1,0.4,0.0,10.88
1,132,287605082,1765519163738,1765519163738,0,0,0.0,1.3,10.88
1,133,287605136,1765519163792,1765519163792,0,0,0.0,0.0,10.88
1,134,287605191,1765519163847,1765519163847,0,0,0.4,0.0,10.88
1,135,287605245,1765519163901,1765519163901,0,0,0.0,1.1,10.88
1,136,287605299,1765519163955,1765519163955,0,0,0.0,0.0,10.88
1,137,287605353,1765519164009,1765519164010,1,1,0.4,0.0,10.88
1,138,287605404,1765519164060,1765519164060,0,1,0.4,2.5,10.88
