client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
3,76,301218752,1765532777408,1765532777409,1,0,1.6,5.7,10.88
3,77,301218803,1765532777459,1765532777460,1,0,0.0,0.0,10.88
3,78,301218855,1765532777510,1765532777511,1,0,0.4,1.6,10.88
3,79,301218905,1765532777561,1765532777562,1,0,0.4,1.7,10.88
3,80,301218956,1765532777611,1765532777612,1,0,0.0,1.6,10.88
3,81,301219007,1765532777663,1765532777664,1,0,0.4,0.0,10.88
3,82,301219057,1765532777713,1765532777714,1,0,0.0,11.5,10.88
3,83,301219108,1765532777763,1765532777764,1,0,0.0,11.5,10.88
3,84,301219158,1765532777814,1765532777815,1,0,0.0,13.3,10.88
3,85,301219209,1765532777864,1765532777865,1,0,0.0,5.1,10.88
3,86,301219260,1765532777915,1765532777916,1,0,0.4,0.0,10.88
3,87,301219311,1765532777967,1765532777967,0,1,0.4,0.0,10.88
3,88,301219361,1765532778017,1765532778018,1,1,0.4,0.0,10.88
3,89,301219412,1765532778068,1765532778069,1,0,0.0,0.0,10.88
3,90,301219463,1765532778118,1765532778119,1,0,0.0,1.6,10.88
3,91,301219514,1765532778170,1765532778171,1,0,0.4,3.2,10.88
3,92,301219565,1765532778220,1765532778221,1,0,0.0,0.0,10.88
3,93,301219615,1765532778271,1765532778272,1,0,0.0,0.0,10.88
3,94,301219666,1765532778322,1765532778323,1,0,0.0,0.0,10.88
3,95,301219717,1765532778373,1765532778374,1,0,0.0,1.6,10.88
3,96,301219768,1765532778423,1765532778424,1,0,0.0,1.7,10.88
3,97,301219819,1765532778474,1765532778475,1,0,0.8,0.0,10.88
3,98,301219869,1765532778525,1765532778525,0,1,0.0,1.7,10.88
3,99,301219920,1765532778575,1765532778576,1,1,0.4,11.5,10.88
3,100,301219971,1765532778626,1765532778627,1,0,0.0,17.7,10.88
3,101,301220021,1765532778677,1765532778677,0,1,0.0,11.3,10.88
3,102,301220071,1765532778727,1765532778728,1,1,0.0,10.0,10.88
3,103,301220122,1765532778777,1765532778778,1,0,0.0,15.6,10.88
3,104,301220173,1765532778828,1765532778829,1,0,0.8,11.5,10.88
3,105,301220224,1765532778879,1765532778880,1,0,0.0,13.1,10.88
3,106,301220275,1765532778930,1765532778931,1,0,0.4,11.1,10.88
3,107,301220326,1765532778981,1765532778982,1,0,0.0,0.0,10.88
3,108,301220376,1765532779032,1765532779033,1,0,0.0,0.0,10.88
3,109,301220427,1765532779083,1765532779084,1,0,0.0,1.6,10.88
3,110,301220478,1765532779133,1765532779134,1,0,0.4,4.9,10.88
3,111,301220529,1765532779185,1765532779185,0,1,0.4,1.6,10.88
3,112,301220579,1765532779235,1765532779235,0,0,0.0,0.0,10.88
3,113,301220630,1765532779286,1765532779286,0,0,0.0,0.0,10.88
3,114,301220681,1765532779336,1765532779337,1,1,0.4,0.0,10.88
3,115,301220731,1765532779387,1765532779388,1,0,0.0,0.0,10.88
3,116,301220782,1765532779438,1765532779438,0,1,0.0,3.2,10.88
3,117,301220833,1765532779489,1765532779489,0,0,0.0,0.0,10.88
3,118,301220884,1765532779540,1765532779540,0,0,0.0,1.6,10.88
3,119,301220935,1765532779591,1765532779592,1,1,0.4,0.0,10.88
3,120,301220986,1765532779642,1765532779642,0,1,0.4,1.6,10.88
3,121,301221037,1765532779693,1765532779694,1,1,0.0,3.2,10.88
3,122,301221088,1765532779743,1765532779744,1,0,0.0,1.6,10.88
3,123,301221139,1765532779794,1765532779795,1,0,0.4,0.0,10.88
3,124,301221190,1765532779845,1765532779846,1,0,0.0,0.0,10.88
3,125,301221240,1765532779896,1765532779896,0,1,0.4,1.6,10.88
3,126,301221291,1765532779947,1765532779947,0,0,0.0,8.3,10.88
3,127,301221342,1765532779998,1765532779998,0,0,0.0,4.9,10.88
3,128,301221393,1765532780049,1765532780049,0,0,0.4,1.6,10.88
