client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
2,133,287518992,1765519077648,1765519077648,0,0,0.4,0.0,10.88
3,97,287517090,1765519075746,1765519075747,1,0,2.4,1.2,10.88
3,98,287517141,1765519075797,1765519075798,1,0,0.4,0.0,10.88
3,99,287517193,1765519075848,1765519075849,1,0,0.0,0.0,10.88
3,100,287517246,1765519075902,1765519075902,0,1,0.4,0.0,10.88
3,102,287517348,1765519076004,1765519076005,1,1,0.4,0.6,10.88
3,103,287517399,1765519076055,1765519076055,0,1,0.0,0.0,10.88
3,104,287517450,1765519076106,1765519076106,0,0,0.0,0.0,10.88
3,105,287517504,1765519076159,1765519076160,1,1,0.8,0.0,10.88
3,106,287517553,1765519076209,1765519076210,1,0,0.0,5.0,10.88
3,107,287517606,1765519076262,1765519076262,0,1,0.0,2.4,10.88
3,108,287517661,1765519076317,1765519076318,1,1,0.0,1.1,10.88
3,109,287517716,1765519076371,1765519076372,1,0,0.4,0.0,10.88
3,110,287517770,1765519076426,1765519076427,1,0,0.4,0.0,10.88
3,111,287517824,1765519076480,1765519076480,0,1,0.4,0.0,10.88
3,112,287517876,1765519076532,1765519076533,1,1,0.0,0.0,10.88
3,113,287517931,1765519076586,1765519076587,1,0,0.0,0.0,10.88
3,114,287517985,1765519076641,1765519076642,1,0,0.4,0.0,10.88
3,116,287518094,1765519076750,1765519076750,0,1,0.4,0.0,10.88
3,117,287518145,1765519076800,1765519076801,1,1,0.4,2.5,10.88
3,118,287518196,1765519076852,1765519076852,0,1,0.0,3.7,10.88
3,119,287518249,1765519076905,1765519076905,0,0,0.4,1.2,10.88
3,120,287518299,1765519076955,1765519076955,0,0,0.0,4.9,10.88
3,121,287518350,1765519077005,1765519077006,1,1,0.0,7.4,10.88
3,122,287518400,1765519077056,1765519077056,0,1,0.4,0.0,10.88
3,124,287518509,1765519077165,1765519077165,0,0,0.4,0.6,10.88
3,125,287518564,1765519077220,1765519077220,0,0,0.0,0.0,10.88
3,126,287518616,1765519077272,1765519077272,0,0,0.4,0.0,10.88
3,127,287518670,1765519077326,1765519077327,1,1,0.0,0.0,10.88
3,128,287518725,1765519077381,1765519077381,0,1,0.4,1.1,10.88
3,129,287518779,1765519077435,1765519077435,0,0,0.0,1.1,10.88
3,130,287518834,1765519077489,1765519077490,1,1,0.0,0.0,10.88
3,131,287518886,1765519077541,1765519077542,1,0,0.4,0.0,10.88
3,132,287518937,1765519077593,1765519077594,1,0,0.4,0.0,10.88
3,133,287518992,1765519077648,1765519077648,0,1,0.4,0.0,10.88
